0.043293934	0.11076311	0.017806651	0.08985005	-0.07412464	0.02827649	0.020446207	0.002024188	-0.029729541	0.003774017	-0.024061924	-0.057127573	0.033161934	-0.11935763	0.01393167	-0.06709052
0.112736955	0.14588825	-0.02649675	0.15937506	-0.07770238	-0.1115576	0.0133057535	0.07155163	-0.084862664	-0.030964622	0.03174663	-0.05740686	0.029578315	-0.18727018	0.05706159	-0.16687132
0.22793968	0.25614738	0.03554873	0.24631752	-0.08317062	-0.044717334	0.008625208	0.1828546	-0.124465756	-0.06802747	0.00564536	-0.1404473	0.026689924	-0.30117232	0.029123152	-0.22681239
-0.511184	-0.5491148	0.25204927	-0.5600112	-0.24688527	0.30885842	0.25319013	-0.38447002	0.41315475	0.31746402	-0.34152424	0.35203484	-0.3311838	0.63942426	-0.30074763	0.45045164
-0.028947862	0.01003086	0.07637258	-0.0037943113	-0.11398608	-0.030754836	0.030764721	-0.042398877	0.054438107	-0.016395906	-0.082450435	0.0041989647	0.007539188	0.01503879	-0.09660804	-0.014149265
0.077945195	0.04562009	-0.038764242	0.09024203	0.08407182	-0.032329842	-0.046079323	0.052553482	-0.049903274	-0.09401867	0.043677423	-0.066256434	0.08041114	-0.06922341	0.05953586	-0.16142377
-0.4083402	-0.51950073	0.33055812	-0.46619	-0.27451175	0.3720187	0.27591807	-0.3592194	0.3928357	0.38455188	-0.29252815	0.36716872	-0.32411686	0.4995231	-0.34731185	0.4382227
0.060463052	-0.0054502483	0.033002034	0.08939173	0.042129647	-0.019913426	0.026567684	0.036846347	-0.06361809	-0.06114526	0.00040976648	-0.05219634	0.057526484	-0.026012236	0.010985121	-0.0651629
-0.4010966	-0.46218535	0.25688088	-0.3921231	-0.21734264	0.3169555	0.29783842	-0.34450817	0.40721118	0.34644702	-0.31927583	0.34195367	-0.2704553	0.4524097	-0.27691007	0.31913573
0.0090107005	0.032966617	0.09331359	0.010036301	-0.047159225	0.02150044	0.004685529	-0.04102775	-0.059302963	0.034443904	-0.0013878365	-0.025355136	0.01604561	0.0322334	-0.038887743	-0.038782317
-0.42099196	-0.44696483	0.295338	-0.5138671	-0.26026985	0.36287612	0.3456376	-0.37830818	0.47297803	0.32005346	-0.3296776	0.37500477	-0.3482204	0.5261845	-0.3857078	0.39802825
0.09245779	0.12942512	-0.023156371	0.13430956	-0.0148383705	-0.03519114	0.014386393	0.076489955	-0.09443873	-0.0820656	0.08979706	-0.10210112	-0.008694198	-0.18656687	0.08339524	-0.13744739
-0.2229101	-0.21959007	0.094695166	-0.30954492	-0.12252756	0.14560588	0.14239311	-0.18083048	0.20335068	0.1421778	-0.1558691	0.2088857	-0.096570745	0.32826188	-0.204899	0.22158925
0.39633176	0.4519552	-0.13648623	0.37946168	0.029721882	-0.25337	-0.15927435	0.34584156	-0.32618526	-0.2643559	0.12473584	-0.2741577	0.18395501	-0.4625211	0.1868222	-0.34591815
0.023871602	0.05843827	-0.0090362495	0.020819766	-0.064428225	-0.030921238	-0.003601361	0.021527784	-0.030728841	0.02737059	-0.011237965	-0.046403278	0.0037758362	-0.07494117	0.003326375	-0.07555114
0.033762638	-0.012614261	0.033957895	0.06192432	0.0210287	0.012006363	-0.01013794	0.046129867	-0.014358732	-0.0108847115	-0.0210653	0.0052534966	0.0047889664	-0.019144818	-0.042549197	-0.077071525
0.07814975	0.069055095	-0.07901267	0.08141352	0.038267925	-0.078428045	-0.037589826	0.07050817	-0.07730339	-0.08234187	0.07724566	-0.09532681	0.06799745	-0.11297741	0.032911185	-0.08510025
-0.076832734	-0.11610737	-0.025389673	-0.12712544	0.019669537	-0.04864795	0.008368078	0.003248898	0.09628128	0.017006814	0.033900786	0.029833257	-0.02931904	0.11006462	0.02672795	0.09607695
0.09749667	0.0708073	-0.037286665	0.04304207	-0.058359277	0.014960036	-0.0437043	-0.0047607566	0.0036685497	-0.0133695	-0.034741335	0.009387652	-0.022210918	-0.0706698	0.017926097	-0.019136537
